Complaint Number,Major Crime Head,Crime Head and Section,Minor Crime Head,Commits,Month
529454396,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Religious Issue,1,01-05-2022
408553878,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Sectarian Issue,0,01-05-2022
212102085,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Others,4,01-05-2022
728544614,CRIMINAL CONSPIRACY ,"Sec. 120(B), 121(A) IPC",Others,nan,01-05-2022
185738106,CRIMINAL CONSPIRACY ,"Sec. 120(B), 121(A) IPC",Conspiracy To Wage War,0,01-05-2022
131091411,CRIMINAL CONSPIRACY ,"Sec. 120(B), 121(A) IPC",Related to Substantive Offence,0,01-05-2022
362923172,CRIMINAL CONSPIRACY ,"Sec. 120(B), 121(A) IPC",Others,3,01-05-2022
140858308,CRIMINAL INTIMIDATION ,Sec. 504 to 508 IPC,Others,178,01-05-2022
883766734,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Others,nan,01-05-2022
107900996,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Attempt to Commit,0,01-05-2022
279145501,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Bank,0,01-05-2022
903608309,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Business Establishment,0,01-05-2022
944533292,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Charitable Organisation,0,01-05-2022
842342336,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Chitfund Organisation,0,01-05-2022
170744141,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Co-operative Organisation,0,01-05-2022
696179570,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Commercial Establishment/Shop,0,01-05-2022
301479108,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Customs Department,0,01-05-2022
157281855,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Excise Department,0,01-05-2022
304734174,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Financial Institution,1,01-05-2022
449832334,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Income Tax Department,0,01-05-2022
597369641,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Other Government Organisation,0,01-05-2022
401641425,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Postal Department,0,01-05-2022
967298168,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Public Sector Undertakings,0,01-05-2022
358265162,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Railway Department,0,01-05-2022
155490428,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Revenue Department,0,01-05-2022
225130174,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Sales Tax Department,0,01-05-2022
457571671,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Social Organisation (Aided) (N),0,01-05-2022
600577023,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Transport Authority,0,01-05-2022
273262480,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Trust - Other than religious,0,01-05-2022
307032414,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Trust - Religious,0,01-05-2022
113402876,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Others,1,01-05-2022
979683613,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Others,nan,01-05-2022
530544105,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Attempt to Commit,1,01-05-2022
262505545,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Club,0,01-05-2022
398513627,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Hostel,0,01-05-2022
480099736,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Hotel,1,01-05-2022
389155381,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,House,57,01-05-2022
189294786,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Land,92,01-05-2022
165390131,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Office,1,01-05-2022
912356668,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Prohibited Places,1,01-05-2022
816572104,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Religious Place,1,01-05-2022
705761167,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Restricted Area,4,01-05-2022
770190975,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Others,19,01-05-2022
385465365,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Others,nan,01-05-2022
799361454,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Husband,102,01-05-2022
735498390,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Husband And Relative(S) in Law,116,01-05-2022
129230227,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Relative(S) in Law,0,01-05-2022
609522743,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Dowry Harassment,56,01-05-2022
437269659,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Prevention of Gaming,0,01-05-2022
733228607,DOWRY DEATHS ,Sec.304(B) IPC,Others,nan,01-05-2022
982749454,DOWRY DEATHS ,Sec.304(B) IPC,By Husband,2,01-05-2022
324563216,DOWRY DEATHS ,Sec.304(B) IPC,By Husband And Relatives In Law,7,01-05-2022
542008588,DOWRY DEATHS ,Sec.304(B) IPC,By Relatives in Law,0,01-05-2022
430368611,DOWRY DEATHS ,Sec.304(B) IPC,By Burning,0,01-05-2022
316183893,DOWRY DEATHS ,Sec.304(B) IPC,By Hanging,4,01-05-2022
667652448,DOWRY DEATHS ,Sec.304(B) IPC,By Other Means,0,01-05-2022
538967493,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Others,nan,01-05-2022
979252916,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Electrocution,2,01-05-2022
246472397,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Adulterated Food/Drug,0,01-05-2022
665299548,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Accident by Air,0,01-05-2022
889884465,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Boad Accident,0,01-05-2022
713133372,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Bridge/Dam Collapse,0,01-05-2022
534040219,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Building Collapse,0,01-05-2022
603666424,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Caused By Animal,0,01-05-2022
999847984,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Death Due to Other Cause,8,01-05-2022
436436664,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Electrocution Accident,8,01-05-2022
219471318,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Explosion Accident,0,01-05-2022
961563123,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Fire accident,1,01-05-2022
849331856,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Gas Leakage Accident,0,01-05-2022
941802834,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Improper Infrastucture In Construction,4,01-05-2022
517420841,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Improper Medical Treatment,1,01-05-2022
790225982,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,In Custody of Public Servant,0,01-05-2022
634985937,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,In Jail/Judicial Custody,0,01-05-2022
255000252,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,In Police Custody,0,01-05-2022
835464582,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Industrial Accident (Factory),2,01-05-2022
479392770,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Inflammable Substance,0,01-05-2022
142235255,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Mine Accident,0,01-05-2022
120472874,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Poisonous Substance,0,01-05-2022
897326440,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Quarry Accident,0,01-05-2022
206328134,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Spurious Liquor (Hooch) Accident,0,01-05-2022
923803151,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Railway Accident,0,01-05-2022
976284897,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Others,7,01-05-2022
513502005,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,Others,nan,01-05-2022
312554523,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,National Highways,348,01-05-2022
595379281,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,State Highways,250,01-05-2022
530381296,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,Other Roads,369,01-05-2022
966051220,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,Other Places,26,01-05-2022
817570003,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",Others,nan,01-05-2022
130226192,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",National Highways,915,01-05-2022
367458297,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",State Highways,632,01-05-2022
437629034,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",Other Roads,1067,01-05-2022
322461559,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",Other Places,39,01-05-2022
201281552,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Others,nan,01-05-2022
449515491,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Child,2,01-05-2022
614475846,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Woman,0,01-05-2022
266660981,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Women and Child,0,01-05-2022
433623690,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Others,nan,01-05-2022
209413942,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Air Force,0,01-05-2022
197246586,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Army,0,01-05-2022
895925565,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Navy,0,01-05-2022
564596258,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",Others,nan,01-05-2022
151153264,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",From Jail Custody,3,01-05-2022
727774760,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",From Police Custody,1,01-05-2022
357502354,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",Others,1,01-05-2022
227175981,IMPERSONATION ,"Sec.170, 171 IPC",Others,nan,01-05-2022
570483441,IMPERSONATION ,"Sec.170, 171 IPC",Attempt to Commit,0,01-05-2022
452282443,IMPERSONATION ,"Sec.170, 171 IPC",Non-Uniformed Authority,0,01-05-2022
687953465,IMPERSONATION ,"Sec.170, 171 IPC",Uniformed Authority,0,01-05-2022
928356306,MISCHIEF ,"Sec.427 to 440 except 434, 435,
436, 438 IPC",Others,33,01-05-2022
318163548,MOLESTATION ,Sec.354 IPC,Others,nan,01-05-2022
931318066,MOLESTATION ,Sec.354 IPC,Attempt to Commit,10,01-05-2022
149602041,MOLESTATION ,Sec.354 IPC,Private Place,72,01-05-2022
319612044,MOLESTATION ,Sec.354 IPC,Public Conveyance,0,01-05-2022
728425855,MOLESTATION ,Sec.354 IPC,Public Place,156,01-05-2022
288312345,MOLESTATION ,Sec.354 IPC,Other Places,291,01-05-2022
870374943,POISONING-PROFESSIONAL ,Sec. 328 IPC,Others,nan,01-05-2022
723460638,POISONING-PROFESSIONAL ,Sec. 328 IPC,Attempt to Commit,1,01-05-2022
804894873,POISONING-PROFESSIONAL ,Sec. 328 IPC,Fatal,0,01-05-2022
215851103,POISONING-PROFESSIONAL ,Sec. 328 IPC,Non Fatal,0,01-05-2022
127015397,PORNOGRAPHY ,Sec.292 to 294 IPC,Others,nan,01-05-2022
942454750,PORNOGRAPHY ,Sec.292 to 294 IPC,Advertisement,0,01-05-2022
832936945,PORNOGRAPHY ,Sec.292 to 294 IPC,Audio Tape,0,01-05-2022
689346750,PORNOGRAPHY ,Sec.292 to 294 IPC,Book,0,01-05-2022
875914151,PORNOGRAPHY ,Sec.292 to 294 IPC,Computer Software,0,01-05-2022
891535071,PORNOGRAPHY ,Sec.292 to 294 IPC,Figures,0,01-05-2022
943815540,PORNOGRAPHY ,Sec.292 to 294 IPC,Film (Blue),0,01-05-2022
153257546,PORNOGRAPHY ,Sec.292 to 294 IPC,Painting,0,01-05-2022
535966874,PORNOGRAPHY ,Sec.292 to 294 IPC,Pamphlet,0,01-05-2022
448418054,PORNOGRAPHY ,Sec.292 to 294 IPC,Paper,0,01-05-2022
376135346,PORNOGRAPHY ,Sec.292 to 294 IPC,Photography,0,01-05-2022
653065077,PORNOGRAPHY ,Sec.292 to 294 IPC,Poster,0,01-05-2022
431603730,PORNOGRAPHY ,Sec.292 to 294 IPC,Video Film(Blue),0,01-05-2022
226417764,PORNOGRAPHY ,Sec.292 to 294 IPC,Others,2,01-05-2022
111975427,PUBLIC JUSTICE ,Sec.213 to 215 IPC,Others,0,01-05-2022
394588915,PUBLIC NUISANCE ,Sec.291 and 510 IPC,Others,6,01-05-2022
521645054,PUBLIC SAFETY ,"Sec.269 to 271, 277, 283, 289
IPC",Others,127,01-05-2022
159132709,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Others,nan,01-05-2022
330779379,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Attempt to Commit,0,01-05-2022
520950934,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Defence Personnel,0,01-05-2022
150300704,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Jail Personnel,0,01-05-2022
899453659,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Judicial Official,1,01-05-2022
757208468,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Minister,0,01-05-2022
580123941,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",MLA,0,01-05-2022
889739026,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",MP,0,01-05-2022
358358705,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Nationalised Bank Personnel,0,01-05-2022
842311965,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Other Elected Member,0,01-05-2022
424227681,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Other Enforcement Official,0,01-05-2022
593360310,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Other Govt. Official,45,01-05-2022
736839578,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Para Military Personnel,0,01-05-2022
225956490,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Police Personnel,26,01-05-2022
115784303,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Public Sector Undertaking Official,6,01-05-2022
686094692,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Others,nan,01-05-2022
139906944,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Defence Personnel,0,01-05-2022
887890646,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Jail Personnel,0,01-05-2022
169623804,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Judicial Official,0,01-05-2022
570130154,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Minister,0,01-05-2022
625213173,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",MLA,0,01-05-2022
658424441,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",MP,0,01-05-2022
958494106,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Nationalised Bank Personnel,0,01-05-2022
216532655,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Other Elected Member,0,01-05-2022
582206596,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Other Enforcement Official,0,01-05-2022
291271577,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Other Govt. Official,0,01-05-2022
204948904,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Para Military Personnel,0,01-05-2022
897622360,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Police Personnel,0,01-05-2022
223670980,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Public Sector Undertaking Official,0,01-05-2022
328810531,OFFENCES BY PUBLIC SERVANTS ,"EXCEPT
CORRUPTION) (Public servant is accused)
(Sec.128, 139, 167, 218, 221, 222 IPC",Others,1,01-05-2022
494089735,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Others,nan,01-05-2022
153208476,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Death Causeed By Electric Shock,10,01-05-2022
787538119,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Animal -Related,2,01-05-2022
973007302,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Boat/Vessel - Related,0,01-05-2022
696704571,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Explosive/Explosive Substances - Related,3,01-05-2022
746436054,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Inflammable Substance- Related,1,01-05-2022
175533341,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Machinery - Related,12,01-05-2022
441294075,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Poisonous Substance - Related,1,01-05-2022
724996068,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Other - Related,93,01-05-2022
771852783,NEGLIGENT ACT ,"Sec.280 to 289, 336 to 338
except 283 IPC",Human - Related,38,01-05-2022
192817030,RECEIVING OF STOLEN PROPERTY ,"Sec.411 to
414 IPC",Others,0,01-05-2022
542650766,SEDITION ,Sec. 124A IPC,Others,nan,01-05-2022
788913909,SEDITION ,Sec. 124A IPC,Attempt to Commit,0,01-05-2022
403710225,SEDITION ,Sec. 124A IPC,By Foreigner,0,01-05-2022
178309546,SEDITION ,Sec. 124A IPC,By National,0,01-05-2022
917024717,SEDITION ,Sec. 124A IPC,By National And Foreigner,0,01-05-2022
991426298,INSULTING MODESTY OF WOMEN ,"EVE
TEASING) (Sec.509 IPC",Others,nan,01-05-2022
124899051,INSULTING MODESTY OF WOMEN ,"EVE
TEASING) (Sec.509 IPC",Attempt to Commit,0,01-05-2022
186503194,INSULTING MODESTY OF WOMEN ,"EVE
TEASING) (Sec.509 IPC",Office,1,01-05-2022
970727840,INSULTING MODESTY OF WOMEN ,"EVE
TEASING) (Sec.509 IPC",Public Conveyance,0,01-05-2022
609992151,INSULTING MODESTY OF WOMEN ,"EVE
TEASING) (Sec.509 IPC",Public Place,2,01-05-2022
218224443,INSULTING MODESTY OF WOMEN ,"EVE
TEASING) (Sec.509 IPC",Other Places,1,01-05-2022
533000646,SUICIDE ,"Sec.305, 306, 309 IPC",Others,nan,01-05-2022
271803481,SUICIDE ,"Sec.305, 306, 309 IPC",Dowry,2,01-05-2022
289042881,SUICIDE ,"Sec.305, 306, 309 IPC",Abetment of Suicide,25,01-05-2022
392740918,SUICIDE ,"Sec.305, 306, 309 IPC",Other Reasons,21,01-05-2022
746966756,SUICIDE ,"Sec.305, 306, 309 IPC",Attempt to Commit suicide,6,01-05-2022
823277853,UNNATURAL SEX ,Sec.377 IPC,Others,nan,01-05-2022
815619175,UNNATURAL SEX ,Sec.377 IPC,Abetment,0,01-05-2022
774617912,UNNATURAL SEX ,Sec.377 IPC,Animal,1,01-05-2022
905827999,UNNATURAL SEX ,Sec.377 IPC,Attempt,0,01-05-2022
389908830,UNNATURAL SEX ,Sec.377 IPC,Major - Man,0,01-05-2022
788283755,UNNATURAL SEX ,Sec.377 IPC,Major - Woman,0,01-05-2022
839456045,UNNATURAL SEX ,Sec.377 IPC,Minor - Boy,0,01-05-2022
204635575,UNNATURAL SEX ,Sec.377 IPC,Minor - Girl,0,01-05-2022
145450099,"WRONGFUL RESTRAINT/CONFINEMENT
",Sec.341 to 348 IPC,Others,nan,01-05-2022
820007769,"WRONGFUL RESTRAINT/CONFINEMENT
",Sec.341 to 348 IPC,Attempt to Commit,1,01-05-2022
395941991,"WRONGFUL RESTRAINT/CONFINEMENT
",Sec.341 to 348 IPC,To Extort Confession,0,01-05-2022
109564814,"WRONGFUL RESTRAINT/CONFINEMENT
",Sec.341 to 348 IPC,To Extort Property,3,01-05-2022
271469376,"WRONGFUL RESTRAINT/CONFINEMENT
",Sec.341 to 348 IPC,To settle Dispute,1,01-05-2022
361946855,"WRONGFUL RESTRAINT/CONFINEMENT
",Sec.341 to 348 IPC,Others,38,01-05-2022
454402639,INFANTICIDE ,"Sec.315, 316 IPC",Others,nan,01-05-2022
494243125,INFANTICIDE ,"Sec.315, 316 IPC",Male,0,01-05-2022
566901093,INFANTICIDE ,"Sec.315, 316 IPC",Female,0,01-05-2022
343380788,OFFENCES RELATED TO MARRIAGE ,"Sec.493 to
498 IPC",Others,2,01-05-2022
502182266,"BUYING & SELLING MINOR FOR PROSTITUTION
","Sec.372, 373 IPC",Others,0,01-05-2022
962100259,DOCUMENTS & PROPERTY MARKS ,"Sec.483 to
489 IPC",Others,nan,01-05-2022
248925552,DOCUMENTS & PROPERTY MARKS ,"Sec.483 to
489 IPC",Documents,0,01-05-2022
549260862,DOCUMENTS & PROPERTY MARKS ,"Sec.483 to
489 IPC",Property,0,01-05-2022
186810270,DEFAMATION ,Sec.500 to 502 IPC,Others,nan,01-05-2022
322509609,DEFAMATION ,Sec.500 to 502 IPC,Persons,0,01-05-2022
531570371,DEFAMATION ,Sec.500 to 502 IPC,Printed Matter,0,01-05-2022
953918142,DEFAMATION ,Sec.500 to 502 IPC,Others,0,01-05-2022
816805402,ELECTION,Sec.171(E) to 171(1) IPC,Others,nan,01-05-2022
248159464,ELECTION,Sec.171(E) to 171(1) IPC,Assembly,0,01-05-2022
323969125,ELECTION,Sec.171(E) to 171(1) IPC,Parliament,0,01-05-2022
528391293,ELECTION,Sec.171(E) to 171(1) IPC,Other Elected Bodies,1,01-05-2022
529446612,SLAVERY ,"Sec.370, 371, 374 IPC",Others,nan,01-05-2022
446154009,SLAVERY ,"Sec.370, 371, 374 IPC",Man,0,01-05-2022
935931940,SLAVERY ,"Sec.370, 371, 374 IPC",Woman,0,01-05-2022
766938030,SLAVERY ,"Sec.370, 371, 374 IPC",Boy,0,01-05-2022
799590663,SLAVERY ,"Sec.370, 371, 374 IPC",Girl,1,01-05-2022
824502426,Attempting to commit offences ,Sec.511 IPC,Others,nan,01-05-2022
929178521,Attempting to commit offences ,Sec.511 IPC,Attempting to commit offences,25,01-05-2022
238937331,ILLEGAL DETENTION ,Sec.342 IPC,Others,1,01-05-2022
783126172,FALSE EVIDENCE ,Sec.191 to 205 IPC,Others,1,01-05-2022
914037823,"EXPOSURE AND ABANDONMENT OF CHILD
",Sec.317 IPC,Others,nan,01-05-2022
224364548,"EXPOSURE AND ABANDONMENT OF CHILD
",Sec.317 IPC,Boy,3,01-05-2022
252653820,"EXPOSURE AND ABANDONMENT OF CHILD
",Sec.317 IPC,Girl,2,01-05-2022
739936557,OF ABETMENT ,Sec.107 to 120 IPC,Others,1,01-05-2022
660102008,FAILURE TO APPEAR TO COURT ,"Sec.174, 229A
IPC",Others,nan,01-05-2022
346084407,FAILURE TO APPEAR TO COURT ,"Sec.174, 229A
IPC",174 A,5,01-05-2022
874056307,FAILURE TO APPEAR TO COURT ,"Sec.174, 229A
IPC",229 A,28,01-05-2022
975968870,Concealment of birth by secret disposal of Child,,Others,nan,01-05-2022
796919350,Concealment of birth by secret disposal of Child,,Girl,3,01-05-2022
601283314,Concealment of birth by secret disposal of Child,,Boy,7,01-05-2022
357796943,"ASSAULT OR USE OF CRIMINAL FORCE TO
DISROBE WOMEN",,Others,2,01-05-2022
277647271,"Disobedience to Order Promulgated by
Public/Servant",,Others,nan,01-05-2022
917284026,"Disobedience to Order Promulgated by
Public/Servant",,By Private Institution,1,01-05-2022
127761015,"Disobedience to Order Promulgated by
Public/Servant",,By Govt. Institution,1,01-05-2022
987971900,"Disobedience to Order Promulgated by
Public/Servant",,By Others,0,01-05-2022
313270659,Human Trafficking,,Others,nan,01-05-2022
997042452,Human Trafficking,,Boy,1,01-05-2022
934363822,Human Trafficking,,Eunuch,0,01-05-2022
721574791,Human Trafficking,,Girl,0,01-05-2022
939826158,Human Trafficking,,Men,0,01-05-2022
101855798,Human Trafficking,,Women,0,01-05-2022
